1,Okoko,ChIJvTZWq1D0bUgRY6tph5nWUlg,https://maps.googleapis.com/maps/api/place/textsearch/json?query=nightclubs+in+shoreditch&key=AIzaSy,51.017777,-3.104152,"4 Bridge Street, Taunton, Somerset TA1 1UB, United Kingdom",Monday: ClosedTuesday: ClosedWednesday: ClosedThursday: 10:00 pm â€“ 3:00 amFriday: 10:00 pm â€“ 3:0,2015-01-07 12:05:17,4.5,night_club,bar,establishment,...,...,...,...,...
56,Gordons Wine Bar,ChIJSWvAzM4EdkgRaZcCMhRbk0Q,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?location=51.5072,-0.1275&radius=500&typ",51.507892,-0.123339,"47 Villiers Street, London WC2N 6NE, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:02:55,4.4,food,bar,establishment,...,...,...,...,...
57,The Salisbury,ChIJVUIwx80EdkgRoJcAipJhY7E,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?location=51.5072,-0.1275&radius=500&typ",51.510879,-0.127213,"90 Saint Martins Lane, London WC2N 4AP, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:02:56,3.9,bar,establishment,...,...,...,...,...,...
58,Rainforest Cafe,ChIJ3VekwdMEdkgRTEiBkvNwTkI,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?location=51.5072,-0.1275&radius=500&typ",51.510856,-0.133633,"20 Shaftesbury Avenue, London W1D 7EU, United Kingdom",Monday: 12:00 â€“ 10:00 pmTuesday: 12:00 â€“ 10:00 pmWednesday: 12:00 â€“ 10:00 pmThursday: 12:00 â€,2015-01-07 18:02:56,3.5,night_club,bar,restaurant,food,establishment,...,...,...
59,Silver Cross,ChIJ65xzsc8EdkgR1CPqm1x5rsU,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?location=51.5072,-0.1275&radius=500&typ",51.506646,-0.127092,"Whitehall House, Whitehall, London SW1A 2BX, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:02:56,3.6,bar,restaurant,food,establishment,...,...,...,...
60,The Porterhouse,ChIJIQGWCMwEdkgRi9ZJfYJvxak,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?location=51.5072,-0.1275&radius=500&typ",51.510317,-0.123573,"21-22 Maiden Lane, London WC2E 7NA, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:02:56,4,bar,restaurant,food,establishment,...,...,...,...
61,Criterion Restaurant,ChIJYRe8_tMEdkgRr_J6bdITC1U,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.509704,-0.134091,"224 Piccadilly, London W1J 9HP, United Kingdom","Monday: 12:00 â€“ 2:30 pm, 5:30 â€“ 10:30 pm, 5:30 â€“ 11:30 pmTuesday: 12:00 â€“ 2:30 pm, 5:30 â€“ ",2015-01-07 18:03:33,4.2,bar,restaurant,food,establishment,...,...,...,...
62,Heaven,ChIJDVBtxs4EdkgRrFuVtkDtSP0,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.508043,-0.124141,"The Arches, Villiers Street, London WC2N 6NG, United Kingdom",Monday: 11:00 pm â€“ 5:30 amTuesday: ClosedWednesday: ClosedThursday: 11:00 pm â€“ 4:30 amFriday: 11,2015-01-07 18:03:33,3.6,night_club,bar,establishment,...,...,...,...,...
63,Simpsons-in-the-Strand,ChIJCyGjxMsEdkgR56s8-gFqDnU,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510551,-0.120565,"100 Strand, London WC2R 0EW, United Kingdom","Monday: 7:15 â€“ 10:45 am, 12:00 â€“ 2:45 pm, 5:45 â€“ 10:30 pmTuesday: 7:15 â€“ 10:45 am, 12:00 â€“",2015-01-07 18:03:33,4.2,bar,restaurant,food,establishment,...,...,...,...
64,Tattershall Castle,ChIJR3wAzLEEdkgRTdaPTuBjrA4,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.505612,-0.12217,"Victoria Embankment, Whitehall, London SW1A 2HR, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:03:34,3.6,night_club,bar,restaurant,food,establishment,...,...,...
65,Rules,ChIJbUnC58oEdkgR4pwzPtYGrbY,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510744,-0.123192,"34-35 Maiden Lane, London WC2E 7LB, United Kingdom",Monday: 12:00 pm â€“ 12:00 amTuesday: 12:00 pm â€“ 12:00 amWednesday: 12:00 pm â€“ 12:00 amThursday:,2015-01-07 18:03:34,4.2,bar,restaurant,food,establishment,...,...,...,...
66,Institute Of Contemporary Arts,ChIJpwrHSNAEdkgR1YO1RjflYXw,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.506334,-0.130961,"The Mall, London SW1Y 5AH, United Kingdom",Monday: ClosedTuesday: 11:00 am â€“ 9:00 pmWednesday: 11:00 am â€“ 9:00 pmThursday: 11:00 am â€“ 9:0,2015-01-07 18:03:34,4.2,book_store,store,cafe,bar,art_gallery,food,establishment,...
67,Sofitel London St James,ChIJKU7H_9AEdkgR4yo4FD1eNXc,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.507579,-0.132253,"6 Waterloo Place, London SW1Y 4AN, United Kingdom",,2015-01-07 18:03:34,4.3,bar,lodging,establishment,...,...,...,...,...
68,Tiger Tiger London,ChIJ4-x71NMEdkgRz6HmRwuECqs,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.50963,-0.132408,"29 Haymarket, London SW1Y 4SP, United Kingdom",Monday: 12:00 pm â€“ 3:00 amTuesday: 12:00 pm â€“ 3:00 amWednesday: 12:00 pm â€“ 3:00 amThursday: 12,2015-01-07 18:03:34,2.9,bar,restaurant,food,establishment,...,...,...,...
69,The Hippodrome Casino London,ChIJdcOZc9IEdkgROPIytVFeGXU,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.511407,-0.128646,"Cranbourn Street, Leicester Square, London WC2H 7JH, United Kingdom",Monday: Open 24 hoursTuesday: Open 24 hoursWednesday: Open 24 hoursThursday: Open 24 hoursFriday: Op,2015-01-07 18:03:34,3.7,bar,casino,establishment,...,...,...,...,...
70,Amba Hotel,ChIJZf2Jlc4EdkgRklHks51KYBo,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.508391,-0.124717,"Strand, Charing Cross, London WC2N 5HX, United Kingdom",,2015-01-07 18:03:35,4.2,bar,lodging,establishment,...,...,...,...,...
71,The Savage Club,ChIJ6VUoN88EdkgRCV_BYx7doxM,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.506242,-0.124218,"1 Whitehall Place, London SW1A 2HD, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:35,,bar,establishment,...,...,...,...,...,...
72,Porters English Restaurant,ChIJySOgh8sEdkgRV1pMc43Wxg4,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510844,-0.124058,"17 Henrietta Street, London WC2E 8QH, United Kingdom",Monday: 12:00 â€“ 10:30 pmTuesday: 12:00 â€“ 10:30 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:35,3.7,bar,restaurant,food,establishment,...,...,...,...
73,Fire & Stone,ChIJnYsPisQEdkgRNRL4gdbWBGc,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510674,-0.123434,"31/32 Maiden Ln, Covent Garden, London WC2E 7JS, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 pm,2015-01-07 18:03:35,3.6,bar,restaurant,food,establishment,...,...,...,...
74,The Trafalgar Hilton Hotel,ChIJt2xYKc4EdkgRiSOCe1hI2zU,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.507349,-0.129162,"2 Spring Gardens, Trafalgar Square, London SW1A 2TS, United Kingdom",Monday: Open 24 hoursTuesday: Open 24 hoursWednesday: Open 24 hoursThursday: Open 24 hoursFriday: Op,2015-01-07 18:03:35,4.1,gym,bar,lodging,health,establishment,...,...,...
75,Terroirs,ChIJq0TAnM4EdkgRgtNY68gEtrg,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.509167,-0.125231,"5 William IV Street, London WC2N 4DW, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:36,4.2,bar,establishment,...,...,...,...,...,...
76,Gordons Wine Bar,ChIJSWvAzM4EdkgRaZcCMhRbk0Q,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.507892,-0.123339,"47 Villiers Street, London WC2N 6NE, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:03:36,4.4,food,bar,establishment,...,...,...,...,...
77,The Salisbury,ChIJVUIwx80EdkgRoJcAipJhY7E,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510879,-0.127213,"90 Saint Martins Lane, London WC2N 4AP, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:03:36,3.9,bar,establishment,...,...,...,...,...,...
78,Rainforest Cafe,ChIJ3VekwdMEdkgRTEiBkvNwTkI,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510856,-0.133633,"20 Shaftesbury Avenue, London W1D 7EU, United Kingdom",Monday: 12:00 â€“ 10:00 pmTuesday: 12:00 â€“ 10:00 pmWednesday: 12:00 â€“ 10:00 pmThursday: 12:00 â€,2015-01-07 18:03:36,3.5,night_club,bar,restaurant,food,establishment,...,...,...
79,Silver Cross,ChIJ65xzsc8EdkgR1CPqm1x5rsU,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.506646,-0.127092,"Whitehall House, Whitehall, London SW1A 2BX, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:03:36,3.6,bar,restaurant,food,establishment,...,...,...,...
80,The Porterhouse,ChIJIQGWCMwEdkgRi9ZJfYJvxak,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510317,-0.123573,"21-22 Maiden Lane, London WC2E 7NA, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:37,4,bar,restaurant,food,establishment,...,...,...,...
81,Yatess,ChIJxZDy-M0EdkgRKud-UaO4N6k,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510135,-0.129082,"Leicester Square Chambers, 42 Leicester Square, London, Leicester Square WC2H 7JZ, United Kingdom",Monday: 9:00 am â€“ 1:00 amTuesday: 9:00 am â€“ 1:00 amWednesday: 9:00 am â€“ 1:00 amThursday: 9:00 ,2015-01-07 18:03:37,2.7,night_club,bar,restaurant,food,establishment,...,...,...
82,The Piccadilly,ChIJLzYZ_NMEdkgReqG3DXUMBMY,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.511562,-0.134692,"31 Great Windmill Street, Picadilly, London W1D 7LP, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:37,3.9,bar,restaurant,food,establishment,...,...,...,...
83,Wahaca,ChIJC0NJGMwEdkgRg6RWBJ_l_cY,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510272,-0.124581,"66 Chandos Place, Covent Garden, London WC2N 4HG, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:37,4.2,bar,restaurant,food,establishment,...,...,...,...
84,Storm Nightclub,ChIJe9cjCtIEdkgRdxvxvNvVpX8,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.51022,-0.129399,"28A Leicester Square, London WC2H 7LE, United Kingdom",Monday: 10:30 pm â€“ 3:00 amTuesday: 10:30 pm â€“ 3:00 amWednesday: 10:30 pm â€“ 3:00 amThursday: 10,2015-01-07 18:03:37,3,night_club,bar,establishment,...,...,...,...,...
85,J Sheekey Oyster Bar,ChIJ85vnMskEdkgRIiRsvtFh24E,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510946,-0.127819,"28-32 St Martins Court, London WC2N 4AL, United Kingdom","Monday: 12:00 â€“ 3:00 pm, 6:00 pm â€“ 12:00 amTuesday: 12:00 â€“ 3:00 pm, 6:00 pm â€“ 12:00 amWedne",2015-01-07 18:03:38,4.5,bar,restaurant,food,establishment,...,...,...,...
86,Cork & Bottle Wine Bar,ChIJQZwYi80EdkgR58WSdE7oUro,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.511196,-0.12889,"44-46 Cranbourn Alley, London WC2H 7AN, United Kingdom",Monday: 11:00 am â€“ 12:00 amTuesday: 11:00 am â€“ 12:00 amWednesday: 11:00 am â€“ 12:00 amThursday:,2015-01-07 18:03:38,4.2,liquor_store,store,bar,restaurant,food,establishment,...,...
87,Rumba,ChIJidyEx9MEdkgRCOVvGYeKftw,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.511146,-0.133124,"36 Shaftesbury Avenue, London W1D 7EP, United Kingdom",Monday: 9:00 pm â€“ 3:00 amTuesday: 10:00 pm â€“ 3:00 amWednesday: 9:00 pm â€“ 3:00 amThursday: 9:00,2015-01-07 18:03:38,3.5,night_club,bar,establishment,...,...,...,...,...
88,Browns,ChIJkWJjuc0EdkgRqL0ffd2j1aA,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.511264,-0.127264,"82-84 Saint Martins Lane, London WC2N 4AG, United Kingdom",Monday: 8:00 am â€“ 10:30 pmTuesday: 8:00 am â€“ 10:30 pmWednesday: 8:00 am â€“ 10:30 pmThursday: 8:,2015-01-07 18:03:38,3.6,bar,restaurant,food,establishment,...,...,...,...
89,ICA Bar & Cafe,ChIJZ7ZoP9AEdkgRX_VY-h4p1Lc,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.506405,-0.130956,"The London Office, 62 Pall Mall, Carlton House Terrace, St. Jamess, London SW1Y 5HX, United Kingdom",Monday: ClosedTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday: 11:00 am â€“ 1,2015-01-07 18:03:38,,bar,restaurant,museum,food,establishment,...,...,...
90,The Lemon Tree,ChIJG6soKcwEdkgRN5Q-HvqfMbc,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.509951,-0.125661,"4 Bedfordbury, Covent Garden, London WC2N 4BP, United Kingdom",Monday: 12:00 â€“ 9:30 pmTuesday: 12:00 â€“ 9:30 pmWednesday: 12:00 â€“ 9:30 pmThursday: 12:00 â€“ 9,2015-01-07 18:03:39,4.4,bar,restaurant,food,establishment,...,...,...,...
91,Grace Bar & Restaurant,ChIJ4f4fk9MEdkgRyV1_OkTMueA,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.511021,-0.134284,"44 Great Windmill Street, London W1D 7NB, United Kingdom",Monday: 12:00 pm â€“ 1:00 amTuesday: 12:00 pm â€“ 1:00 amWednesday: 12:00 pm â€“ 1:00 amThursday: 12,2015-01-07 18:03:39,3.2,night_club,bar,restaurant,food,establishment,...,...,...
92,The Northall,ChIJf8FhJc8EdkgR7xfnalN2O0U,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.506692,-0.124057,"10 Northumberland Avenue, London WC2N 5AE, United Kingdom","Monday: 6:30 â€“ 10:30 am, 12:00 â€“ 3:00 pm, 5:30 â€“ 11:00 pmTuesday: 6:30 â€“ 10:30 am, 12:00 â€“",2015-01-07 18:03:39,4.6,bar,restaurant,food,establishment,...,...,...,...
93,Platinum Lace Bar & Gentlemens Club,ChIJL9282tMEdkgRVF0ZcphVxtc,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510266,-0.133029,"13 Coventry Street, London W1D 7DH, United Kingdom",Monday: 12:00 pm â€“ 6:00 amTuesday: 12:00 pm â€“ 6:00 amWednesday: 12:00 pm â€“ 6:00 amThursday: 12,2015-01-07 18:03:39,4.1,night_club,bar,establishment,...,...,...,...,...
94,The Sherlock Holmes,ChIJnViY484EdkgRRuivNzAt-hI,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.507288,-0.125231,"10-11 Northumberland Street, London WC2N 5DB, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:03:39,3.9,bar,restaurant,food,establishment,...,...,...,...
95,CÃ´te Saint Martins Lane,ChIJ9Watyc0EdkgRNCGspYgasFk,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.51071,-0.12681,"51 Saint Martins Lane, London WC2N 4EA, United Kingdom",Monday: 8:00 am â€“ 11:00 pmTuesday: 8:00 am â€“ 11:00 pmWednesday: 8:00 am â€“ 12:00 amThursday: 8:,2015-01-07 18:03:40,3.9,bar,restaurant,food,establishment,...,...,...,...
96,Polpo,ChIJ3_NW8ssEdkgRpYTIr79GHEs,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510701,-0.122754,"6 Maiden Lane, London WC2E 7NA, United Kingdom",Monday: 12:00 â€“ 11:30 pmTuesday: 12:00 â€“ 11:30 pmWednesday: 12:00 â€“ 11:30 pmThursday: 12:00 â€,2015-01-07 18:03:40,3.9,bar,restaurant,food,establishment,...,...,...,...
97,ONeills Wardour Street,ChIJ9VItPtIEdkgRa5I-HanluaY,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.51137,-0.132286,"33-37 Wardour Street, London W1D 6PU, United Kingdom",Monday: 11:00 am â€“ 2:00 amTuesday: 11:00 am â€“ 2:00 amWednesday: 11:00 am â€“ 3:00 amThursday: 11,2015-01-07 18:03:40,3.9,bar,restaurant,food,establishment,...,...,...,...
98,T.G.I Fridays,ChIJjRvL09MEdkgRJOHqtQZkCwg,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510089,-0.132422,"25-29 Coventry Street, London W1D 7AG, United Kingdom",Monday: 12:00 â€“ 11:00 pmTuesday: 12:00 â€“ 11:00 pmWednesday: 12:00 â€“ 11:00 pmThursday: 12:00 â€,2015-01-07 18:03:40,3.9,bar,restaurant,food,establishment,...,...,...,...
99,The Ship and Shovell,ChIJYxIC5M4EdkgR1KNQDHX_n1k,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.507585,-0.124827,"1-3 Craven Passage, London WC2N 5PH, United Kingdom",Monday: 11:00 am â€“ 11:00 pmTuesday: 11:00 am â€“ 11:00 pmWednesday: 11:00 am â€“ 11:00 pmThursday:,2015-01-07 18:03:40,4,bar,restaurant,food,establishment,...,...,...,...
100,The Casino At The Empire,ChIJU0_GCNIEdkgRFFmOhiqR4Ts,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510838,-0.130348,"5-6 Leicester Square, London WC2H 7NA, United Kingdom",Monday: Open 24 hoursTuesday: Open 24 hoursWednesday: Open 24 hoursThursday: Open 24 hoursFriday: Op,2015-01-07 18:03:41,3.9,bar,casino,establishment,...,...,...,...,...
101,Adventure Bar,ChIJIQV_icwEdkgR81NyJ7LnvK8,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510915,-0.12478,"20 Bedford Street, Covent Gardens, London WC2E 9HP, United Kingdom",Monday: 5:00 â€“ 11:30 pmTuesday: 5:00 â€“ 11:30 pmWednesday: 5:00 â€“ 11:30 pmThursday: 5:00 â€“ 11,2015-01-07 18:03:41,4.4,bar,establishment,...,...,...,...,...,...
102,Smollenskys,ChIJN0zeMsoEdkgRSzGQRP3QQ8g,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510678,-0.120268,"105 Strand, London WC2R 0AA, United Kingdom",Monday: 12:00 pm â€“ 12:00 amTuesday: 12:00 pm â€“ 12:00 amWednesday: 12:00 pm â€“ 12:00 amThursday:,2015-01-07 18:03:41,3.2,bar,restaurant,food,establishment,...,...,...,...
103,The Penthouse London,ChIJZZHSP9IEdkgR0k3AunsRbHo,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510712,-0.130843,"1 Leicester Square, London WC2H 7NA, United Kingdom",Monday: 10:00 pm â€“ 3:00 amTuesday: 4:00 pm â€“ 3:00 amWednesday: 4:00 pm â€“ 3:00 amThursday: 4:00,2015-01-07 18:03:41,2.8,night_club,bar,establishment,...,...,...,...,...
104,Piccadilly Institute,ChIJQ7QW5tMEdkgRHSaoxqbdr4M,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=51.5072,-0.1275&radius=500&type",51.510281,-0.133893,"The London Pavillion, 1 Piccadilly Circus, London W1J 0DA, United Kingdom",Monday: 5:00 pm â€“ 3:00 amTuesday: 5:00 pm â€“ 3:00 amWednesday: 5:00 pm â€“ 3:00 amThursday: 5:00 ,2015-01-07 18:03:41,2.4,night_club,bar,establishment,...,...,...,...,...
